%time,field.layout.dim0.label,field.layout.dim0.size,field.layout.dim0.stride,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3
1508712015546142108,data,1,4,0,198.131408691,-458.629333496,-0.301352232695,-0.336771547794
1508712015560150169,data,1,4,0,198.131210327,-458.629547119,-0.30422860384,-0.33989071846
1508712015565691809,data,1,4,0,198.131072998,-458.629699707,-0.305981189013,-0.341791212559
1508712015573221655,data,1,4,0,198.130981445,-458.62979126,-0.307470470667,-0.342570513487
1508712015584082484,data,1,4,0,198.130706787,-458.630096436,-0.327197700739,-0.363929927349
1508712015591548995,data,1,4,0,198.130401611,-458.630401611,-0.339496791363,-0.37670096755
1508712015603760885,data,1,4,0,198.130126953,-458.63067627,-0.346992820501,-0.384484648705
1508712015609304036,data,1,4,0,198.12991333,-458.63092041,-0.351819574833,-0.388994157314
1508712015613058151,data,1,4,0,198.129745483,-458.631072998,-0.354761004448,-0.391742169857
1508712015621542801,data,1,4,0,198.129623413,-458.631195068,-0.356835901737,-0.393159747124
1508712015639479667,data,1,4,0,198.12953186,-458.631286621,-0.35810020566,-0.394023388624
1508712015641325526,data,1,4,0,198.129470825,-458.631317139,-0.359251946211,-0.394201278687
1508712015652947408,data,1,4,0,198.129425049,-458.631347656,-0.359953761101,-0.394309490919
1508712015660517358,data,1,4,0,198.129379272,-458.631378174,-0.360674113035,-0.394106894732
1508712015672323669,data,1,4,0,198.129348755,-458.631378174,-0.361113071442,-0.393983304501
1508712015680322219,data,1,4,0,198.129333496,-458.631378174,-0.361637383699,-0.393671542406
1508712015690204076,data,1,4,0,198.129257202,-458.631439209,-0.367699593306,-0.399111777544
1508712015702888577,data,1,4,0,198.129165649,-458.631530762,-0.371394664049,-0.402427792549
1508712015711259268,data,1,4,0,198.129089355,-458.631591797,-0.373646736145,-0.404448866844
1508712015730338598,data,1,4,0,198.129013062,-458.631652832,-0.375303506851,-0.405417084694
1508712015730528496,data,1,4,0,198.128967285,-458.63168335,-0.37666285038,-0.40568163991
1508712015743952018,data,1,4,0,198.128921509,-458.631713867,-0.377491235733,-0.405842751265
1508712015753467047,data,1,4,0,198.128875732,-458.631713867,-0.37848713994,-0.405481398106
1508712015762755146,data,1,4,0,198.128845215,-458.631713867,-0.379094064236,-0.405261039734
1508712015773120396,data,1,4,0,198.128829956,-458.631713867,-0.379933714867,-0.404684484005
1508712015781172540,data,1,4,0,198.128799438,-458.631713867,-0.380445420742,-0.404333025217
1508712015790688559,data,1,4,0,198.12878418,-458.63168335,-0.381245940924,-0.403655976057
1508712015800285516,data,1,4,0,198.129058838,-458.631347656,-0.353131443262,-0.372248440981
1508712015812496625,data,1,4,0,198.129425049,-458.63092041,-0.335994511843,-0.353104352951
1508712015819912250,data,1,4,0,198.129760742,-458.630523682,-0.32591560483,-0.341085135937
1508712015832196745,data,1,4,0,198.1300354,-458.630218506,-0.319773048162,-0.333760052919
1508712015838861995,data,1,4,0,198.130249023,-458.629974365,-0.31631949544,-0.329016715288
1508712015856592504,data,1,4,0,198.130386353,-458.62979126,-0.314215123653,-0.326126307249
1508712015862713215,data,1,4,0,198.130493164,-458.629638672,-0.313134402037,-0.324170053005
1508712015873274977,data,1,4,0,198.130569458,-458.629547119,-0.312476038933,-0.322978109121
1508712015884581334,data,1,4,0,198.130615234,-458.629486084,-0.312231183052,-0.322100281715
1508712015891235646,data,1,4,0,198.130706787,-458.629394531,-0.306482642889,-0.315806508064
1508712015904140254,data,1,4,0,198.13079834,-458.629272461,-0.303058236837,-0.311893105507
1508712015910531177,data,1,4,0,198.130874634,-458.629180908,-0.300971150398,-0.309508025646
1508712015921654406,data,1,4,0,198.130935669,-458.629089355,-0.299763441086,-0.307991981506
1508712015930590938,data,1,4,0,198.130981445,-458.629058838,-0.299122303724,-0.306975662708
1508712015940558213,data,1,4,0,198.131011963,-458.628997803,-0.298731654882,-0.306356340647
1508712015951091798,data,1,4,0,198.131027222,-458.628967285,-0.298614472151,-0.305860966444
1508712015966719361,data,1,4,0,198.13104248,-458.628936768,-0.298705935478,-0.305399626493
1508712015973091794,data,1,4,0,198.131057739,-458.628936768,-0.298761755228,-0.305118501186
1508712015981308941,data,1,4,0,198.131057739,-458.62890625,-0.29879578948,-0.304947197437
1508712015990168700,data,1,4,0,198.131057739,-458.62890625,-0.299050182104,-0.304613232613
1508712015999724511,data,1,4,0,198.129882812,-458.630096436,-0.369950711727,-0.375643312931
1508712016015875832,data,1,4,0,198.128601074,-458.631347656,-0.41316229105,-0.418933838606
1508712016022724678,data,1,4,0,198.12828064,-458.63168335,-0.439781397581,-0.445061594248
1508712016032038558,data,1,4,0,198.127914429,-458.632019043,-0.456009626389,-0.460990399122
1508712016040415290,data,1,4,0,198.127319336,-458.632598877,-0.466036617756,-0.470557034016
1508712016053840114,data,1,4,0,198.126876831,-458.633056641,-0.472145706415,-0.47638553381
1508712016060103900,data,1,4,0,198.126571655,-458.633331299,-0.475898146629,-0.479906201363
1508712016075823912,data,1,4,0,198.126358032,-458.633544922,-0.47818416357,-0.482050955296
1508712016080465748,data,1,4,0,198.126205444,-458.63369751,-0.479491204023,-0.483442366123
1508712016100498581,data,1,4,0,198.126113892,-458.633789062,-0.480287313461,-0.484289944172
1508712016109574594,data,1,4,0,198.127426147,-458.632476807,-0.352030009031,-0.355120837688
1508712016114125126,data,1,4,0,198.129089355,-458.63079834,-0.273852080107,-0.276387155056
1508712016137351858,data,1,4,0,198.130645752,-458.629241943,-0.226112574339,-0.228488951921
1508712016138798597,data,1,4,0,198.131912231,-458.627960205,-0.196906924248,-0.199406772852
1508712016146924649,data,1,4,0,198.132888794,-458.626983643,-0.17894692719,-0.18184286356
1508712016152340662,data,1,4,0,198.133605957,-458.626251221,-0.168002903461,-0.171140268445
1508712016164036868,data,1,4,0,198.134124756,-458.625762939,-0.161334604025,-0.164619117975
1508712016172279275,data,1,4,0,198.134475708,-458.625396729,-0.157133832574,-0.160780623555
1508712016182586972,data,1,4,0,198.134719849,-458.625152588,-0.15444368124,-0.158569321036
1508712016192361328,data,1,4,0,198.134902954,-458.625,-0.152804836631,-0.15722233057
1508712016199752265,data,1,4,0,198.134613037,-458.625305176,-0.189528360963,-0.195347100496
1508712016211637431,data,1,4,0,198.134185791,-458.625762939,-0.211665451527,-0.218825340271
1508712016219489729,data,1,4,0,198.133773804,-458.626190186,-0.224956840277,-0.233328938484
1508712016233497894,data,1,4,0,198.13343811,-458.626556396,-0.23305734992,-0.242168262601
1508712016239473759,data,1,4,0,198.133178711,-458.626831055,-0.237811952829,-0.247729331255
1508712016254620430,data,1,4,0,198.132995605,-458.627044678,-0.240709215403,-0.251118063927
1508712016262266319,data,1,4,0,198.132858276,-458.627197266,-0.242293953896,-0.253355294466
1508712016280991633,data,1,4,0,198.132766724,-458.627319336,-0.24311453104,-0.254856348038
1508712016288093868,data,1,4,0,198.132705688,-458.627410889,-0.24361436069,-0.255770862103
1508712016290818959,data,1,4,0,198.131912231,-458.462585449,-0.314210891724,-0.329047650099
1508712016303672681,data,1,4,0,198.130950928,-458.362670898,-0.357241988182,-0.374400436878
1508712016310812260,data,1,4,0,198.130065918,-458.302062988,-0.38318747282,-0.402728170156
1508712016321319959,data,1,4,0,198.129364014,-458.265319824,-0.398999720812,-0.420247972012
1508712016330194771,data,1,4,0,198.128814697,-458.243041992,-0.408227235079,-0.43146520853
1508712016346569011,data,1,4,0,198.128433228,-458.229553223,-0.413849920034,-0.438395529985
1508712016366830806,data,1,4,0,198.128158569,-458.221374512,-0.416855961084,-0.443069934845
1508712016382774728,data,1,4,0,198.127975464,-458.216430664,-0.418210923672,-0.446397721767
1508712016382948480,data,1,4,0,198.127868652,-458.213439941,-0.418369024992,-0.449065238237
1508712016388560902,data,1,4,0,198.127792358,-458.211639404,-0.418464958668,-0.450703710318
1508712016391885168,data,1,4,0,198.128219604,-458.21005249,-0.374927699566,-0.404501050711
1508712016404258623,data,1,4,0,198.128768921,-458.208770752,-0.347939103842,-0.376758247614
1508712016411996596,data,1,4,0,198.129302979,-458.207794189,-0.331026256084,-0.360275477171
1508712016421110526,data,1,4,0,198.129745483,-458.207092285,-0.320718705654,-0.35023188591
1508712016430167788,data,1,4,0,198.130081177,-458.206604004,-0.31443721056,-0.34411239624
1508712016440294128,data,1,4,0,198.130325317,-458.206268311,-0.310102969408,-0.340843558311
1508712016450185256,data,1,4,0,198.130508423,-458.20602417,-0.307461947203,-0.338852345943
1508712016459340489,data,1,4,0,198.130645752,-458.2059021,-0.30549043417,-0.337965995073
1508712016482714046,data,1,4,0,198.130737305,-458.205780029,-0.304289162159,-0.337426304817
1508712016493990506,data,1,4,0,198.130813599,-458.205718994,-0.303291082382,-0.337336421013
1508712016494960936,data,1,4,0,198.130859375,-458.205688477,-0.302507340908,-0.337438821793
1508712016503847624,data,1,4,0,198.130905151,-458.205657959,-0.302029788494,-0.337501376867
1508712016510498029,data,1,4,0,198.130508423,-458.206115723,-0.340446442366,-0.38104853034
1508712016522549032,data,1,4,0,198.130020142,-458.206695557,-0.363862931728,-0.407592236996
1508712016528558804,data,1,4,0,198.129547119,-458.207214355,-0.378123402596,-0.423780888319
1508712016540896529,data,1,4,0,198.129180908,-458.207672119,-0.386807531118,-0.433653116226
1508712016555312772,data,1,4,0,198.128890991,-458.207977295,-0.392099648714,-0.439669251442
1508712016559712990,data,1,4,0,198.128677368,-458.208221436,-0.395260870457,-0.443391859531
1508712016569704485,data,1,4,0,198.12852478,-458.208404541,-0.397186994553,-0.445660084486
1508712016579134357,data,1,4,0,198.128417969,-458.208526611,-0.398243069649,-0.447146594524
1508712016590306597,data,1,4,0,198.128341675,-458.208618164,-0.398886412382,-0.448052227497
1508712016599704489,data,1,4,0,198.128494263,-458.208435059,-0.380435794592,-0.427738368511
1508712016611313350,data,1,4,0,198.128723145,-458.208221436,-0.36918926239,-0.415356069803
1508712016619460183,data,1,4,0,198.128936768,-458.207977295,-0.362088114023,-0.408027470112
1508712016637556947,data,1,4,0,198.129119873,-458.207794189,-0.357524365187,-0.403769493103
1508712016640588760,data,1,4,0,198.129257202,-458.207641602,-0.354743123055,-0.4011746943
1508712016653147061,data,1,4,0,198.129364014,-458.207550049,-0.353048324585,-0.399593532085
1508712016658962247,data,1,4,0,198.129440308,-458.207489014,-0.351774811745,-0.398842275143
1508712016672383373,data,1,4,0,198.129501343,-458.207427979,-0.350755542517,-0.398598253727
1508712016683393319,data,1,4,0,198.12953186,-458.207397461,-0.350134462118,-0.398449718952
1508712016689616896,data,1,4,0,197.885284424,-458.207183838,-0.33501124382,-0.378848940134
1508712016703885794,data,1,4,0,197.73651123,-458.20690918,-0.324777722359,-0.366901576519
1508712016720662279,data,1,4,0,197.6459198,-458.206665039,-0.317921519279,-0.359619796276
1508712016722788038,data,1,4,0,197.590744019,-458.206481934,-0.313233613968,-0.355297446251
1508712016732499320,data,1,4,0,197.557144165,-458.206329346,-0.31014674902,-0.352663427591
1508712016739175924,data,1,4,0,197.536682129,-458.206207275,-0.308146268129,-0.351040273905
1508712016752936273,data,1,4,0,197.524230957,-458.20614624,-0.306841820478,-0.350051254034
1508712016760915812,data,1,4,0,197.516647339,-458.206085205,-0.306059479713,-0.349392294884
1508712016779109609,data,1,4,0,197.512039185,-458.206054688,-0.305551052094,-0.348990797997
1508712016779286018,data,1,4,0,197.509231567,-458.20602417,-0.305359780788,-0.34862563014
1508712016790574562,data,1,4,0,197.507141113,-458.206420898,-0.339640200138,-0.387671232224
1508712016802922912,data,1,4,0,197.505645752,-458.20690918,-0.360745489597,-0.411280483007
1508712016810960056,data,1,4,0,197.504577637,-458.207397461,-0.373851925135,-0.425452649593
1508712016821953596,data,1,4,0,197.503845215,-458.207763672,-0.381836980581,-0.434089809656
1508712016829507504,data,1,4,0,197.503341675,-458.208068848,-0.386920779943,-0.439159810543
1508712016839146701,data,1,4,0,197.502990723,-458.208282471,-0.390017688274,-0.442249178886
1508712016848766992,data,1,4,0,197.502761841,-458.208404541,-0.392112463713,-0.443947255611
1508712016862549165,data,1,4,0,197.502609253,-458.208526611,-0.393388450146,-0.444981783628
1508712016868602896,data,1,4,0,197.502502441,-458.208587646,-0.394275188446,-0.445514887571
1508712016882163398,data,1,4,0,197.502426147,-458.208618164,-0.394815295935,-0.445839583874
1508712016891022689,data,1,4,0,197.502380371,-458.208648682,-0.395228415728,-0.445962667465
1508712016903021243,data,1,4,0,197.502349854,-458.208679199,-0.395480066538,-0.446037590504
1508712016920586646,data,1,4,0,197.502441406,-458.208557129,-0.385078191757,-0.433971643448
1508712016928817803,data,1,4,0,197.502563477,-458.208404541,-0.378886282444,-0.426484912634
1508712016933490056,data,1,4,0,197.502685547,-458.208251953,-0.375112324953,-0.421921759844
1508712016946155390,data,1,4,0,197.5027771,-458.208129883,-0.373043388128,-0.418934732676
1508712016953053247,data,1,4,0,197.502853394,-458.20803833,-0.37178260088,-0.417114406824
1508712016964893569,data,1,4,0,197.50289917,-458.207977295,-0.371382117271,-0.415676116943
1508712016972731127,data,1,4,0,197.502929688,-458.20791626,-0.371527314186,-0.414449840784
1508712016981709951,data,1,4,0,197.502944946,-458.207855225,-0.371615946293,-0.413702607155
1508712016989552665,data,1,4,0,197.502838135,-458.207946777,-0.382891952991,-0.424758821726
1508712017001462832,data,1,4,0,197.502700806,-458.208099365,-0.389765143394,-0.431498110294
1508712017011739747,data,1,4,0,197.502548218,-458.208221436,-0.394418329,-0.435184180737
1508712017019073548,data,1,4,0,197.502441406,-458.208312988,-0.397254228592,-0.437430649996
1508712017030477614,data,1,4,0,197.502334595,-458.208374023,-0.399494320154,-0.438331961632
1508712017042003817,data,1,4,0,197.50227356,-458.208435059,-0.400859445333,-0.438881099224
1508712017060641631,data,1,4,0,197.502212524,-458.208465576,-0.402029335499,-0.438905209303
1508712017060777466,data,1,4,0,197.502166748,-458.208465576,-0.402742266655,-0.438919782639
1508712017071894445,data,1,4,0,197.50213623,-458.208496094,-0.403462469578,-0.438665181398
1508712017079351945,data,1,4,0,197.502105713,-458.208496094,-0.40390136838,-0.438509911299
1508712017094951643,data,1,4,0,197.502090454,-458.208496094,-0.404558926821,-0.438054323196
1508712017101729447,data,1,4,0,197.502029419,-458.208526611,-0.407690614462,-0.440721392632
1508712017114910465,data,1,4,0,197.501983643,-458.208557129,-0.410022586584,-0.44195368886
1508712017118696039,data,1,4,0,197.501922607,-458.208557129,-0.411985635757,-0.44219827652
1508712017134243965,data,1,4,0,197.501876831,-458.208587646,-0.41318204999,-0.442347317934
1508712017140995727,data,1,4,0,197.501831055,-458.208587646,-0.414663136005,-0.441729813814
1508712017154734825,data,1,4,0,197.501785278,-458.208587646,-0.416257411242,-0.440696448088
1508712017158956551,data,1,4,0,197.501754761,-458.208557129,-0.417229086161,-0.440066576004
1508712017174892087,data,1,4,0,197.501724243,-458.208557129,-0.417821228504,-0.439682662487
1508712017179964658,data,1,4,0,197.501693726,-458.208526611,-0.418182075024,-0.439448684454
1508712017190191937,data,1,4,0,197.501678467,-458.208526611,-0.419078707695,-0.438658118248
1508712017201130893,data,1,4,0,197.501434326,-458.208709717,-0.439867138863,-0.457711368799
1508712017212023181,data,1,4,0,197.501159668,-458.208953857,-0.452538400888,-0.469325095415
1508712017220719709,data,1,4,0,197.50088501,-458.209197998,-0.460775643587,-0.475903958082
1508712017230947353,data,1,4,0,197.500671387,-458.209381104,-0.46614715457,-0.479570448399
1508712017240196232,data,1,4,0,197.50050354,-458.209503174,-0.469420611858,-0.48180475831
1508712017252306506,data,1,4,0,197.500366211,-458.209594727,-0.471632570028,-0.482953518629
1508712017274838750,data,1,4,0,197.500274658,-458.209655762,-0.472980409861,-0.48365342617
1508712017277352899,data,1,4,0,197.500213623,-458.209716797,-0.473801642656,-0.484079778194
1508712017287467885,data,1,4,0,197.500152588,-458.209747314,-0.474548518658,-0.484097540379
1508712017296141080,data,1,4,0,197.500534058,-458.209350586,-0.437002658844,-0.445435374975
1508712017307671554,data,1,4,0,197.50100708,-458.208831787,-0.414201378822,-0.421786189079
1508712017313369186,data,1,4,0,197.501449585,-458.208374023,-0.40030413866,-0.407372176647
1508712017325222737,data,1,4,0,197.501815796,-458.207977295,-0.392008304596,-0.398416399956
1508712017333583844,data,1,4,0,197.502105713,-458.207672119,-0.386952847242,-0.392958730459
1508712017343164135,data,1,4,0,197.502304077,-458.207458496,-0.384100496769,-0.38940769434
1508712017355715509,data,1,4,0,197.502441406,-458.207305908,-0.382362604141,-0.38724398613
1508712017365058921,data,1,4,0,197.502548218,-458.207183838,-0.381574928761,-0.385657012463
1508712017374642076,data,1,4,0,197.502609253,-458.207122803,-0.381095200777,-0.384690105915
1508712017382464478,data,1,4,0,197.502639771,-458.207061768,-0.381175547838,-0.383730322123
1508712017393719792,data,1,4,0,197.502731323,-458.206939697,-0.375551849604,-0.377458840609
1508712017406208977,data,1,4,0,197.502807617,-458.206848145,-0.372416317463,-0.373344182968
1508712017418385971,data,1,4,0,197.502883911,-458.206726074,-0.370742082596,-0.370598822832
1508712017426845309,data,1,4,0,197.502944946,-458.206665039,-0.369721800089,-0.368925720453
1508712017435892727,data,1,4,0,197.502975464,-458.206604004,-0.369100093842,-0.367906153202
1508712017446527355,data,1,4,0,197.503005981,-458.206573486,-0.368928074837,-0.367076724768
1508712017461272146,data,1,4,0,197.50302124,-458.206512451,-0.36894133687,-0.366452306509
1508712017462716228,data,1,4,0,197.503036499,-458.206512451,-0.368949502707,-0.366071790457
1508712017475985789,data,1,4,0,197.503036499,-458.206481934,-0.369029223919,-0.365764498711
1508712017483245214,data,1,4,0,197.503036499,-458.206481934,-0.369077831507,-0.365577250719
1508712017495583669,data,1,4,0,197.503036499,-458.206451416,-0.369162321091,-0.365407705307
1508712017504679838,data,1,4,0,197.503112793,-458.206359863,-0.362104475498,-0.358214259148
1508712017523398486,data,1,4,0,197.503204346,-458.206268311,-0.357802420855,-0.353829592466
1508712017524295842,data,1,4,0,197.503295898,-458.206176758,-0.355190992355,-0.351146429777
1508712017533105966,data,1,4,0,197.503372192,-458.206115723,-0.353596359491,-0.349514365196
1508712017544422687,data,1,4,0,197.503417969,-458.206054688,-0.352624565363,-0.348519802094
1508712017563112011,data,1,4,0,197.503463745,-458.20602417,-0.352013319731,-0.347933083773
1508712017573225695,data,1,4,0,197.503494263,-458.205993652,-0.351640880108,-0.347575604916
1508712017574750612,data,1,4,0,197.503509521,-458.205963135,-0.351372510195,-0.347399741411
1508712017583213543,data,1,4,0,197.50352478,-458.205963135,-0.351208984852,-0.347292631865
1508712017593406863,data,1,4,0,197.503540039,-458.205932617,-0.351033002138,-0.347304522991
1508712017605281301,data,1,4,0,197.503540039,-458.205932617,-0.350766897202,-0.34747210145
1508712017618173148,data,1,4,0,197.503555298,-458.205932617,-0.350604712963,-0.347574263811
1508712017621896378,data,1,4,0,197.503173828,-458.206329346,-0.386137276888,-0.38300165534
1508712017629594923,data,1,4,0,197.502716064,-458.206787109,-0.407568395138,-0.404824733734
1508712017641218992,data,1,4,0,197.50227356,-458.207214355,-0.420630484819,-0.418125748634
1508712017653006189,data,1,4,0,197.501922607,-458.207580566,-0.428591102362,-0.426231980324
1508712017659175963,data,1,4,0,197.501663208,-458.207855225,-0.43319529295,-0.431419730186
1508712017684803718,data,1,4,0,197.501464844,-458.208068848,-0.435706794262,-0.434875071049
1508712017694455572,data,1,4,0,197.501342773,-458.208221436,-0.437017381191,-0.437199503183
1508712017710120219,data,1,4,0,197.501251221,-458.208343506,-0.437815755606,-0.438615828753
1508712017714539708,data,1,4,0,197.501190186,-458.208404541,-0.438104778528,-0.43967500329
1508712017718488514,data,1,4,0,197.501159668,-458.208465576,-0.438280701637,-0.440320342779
1508712017722158148,data,1,4,0,197.501525879,-458.208099365,-0.401437401772,-0.403826266527
1508712017733770447,data,1,4,0,197.501998901,-458.207641602,-0.378979951143,-0.381581604481
1508712017742106657,data,1,4,0,197.502456665,-458.207214355,-0.365058064461,-0.368255376816
1508712017754496935,data,1,4,0,197.502822876,-458.206848145,-0.356573402882,-0.360133737326
1508712017759009082,data,1,4,0,197.503097534,-458.206573486,-0.351146996021,-0.355436742306
1508712017772425572,data,1,4,0,197.503311157,-458.206390381,-0.347840309143,-0.352574676275
1508712017778306384,data,1,4,0,197.503463745,-458.206268311,-0.345545828342,-0.351105511189
1508712017790574941,data,1,4,0,197.503570557,-458.206176758,-0.3437974751,-0.350553095341
1508712017801189778,data,1,4,0,197.503662109,-458.206115723,-0.342732191086,-0.350216716528
1508712017815275861,data,1,4,0,197.503723145,-458.040405273,-0.340431749821,-0.347054988146
1508712017822078144,data,1,4,0,197.50378418,-457.93939209,-0.339029729366,-0.345815956593
1508712017830172476,data,1,4,0,197.503829956,-457.877838135,-0.337970644236,-0.345678925514
1508712017839002079,data,1,4,0,197.503875732,-457.840301514,-0.337159186602,-0.346011847258
1508712017851587568,data,1,4,0,197.50390625,-457.817443848,-0.336664676666,-0.346370697021
1508712017871786445,data,1,4,0,197.503921509,-457.803497314,-0.33628949523,-0.346755802631
1508712017872780209,data,1,4,0,197.503936768,-457.795013428,-0.336060851812,-0.347048461437
1508712017880649330,data,1,4,0,197.503952026,-457.789825439,-0.335893899202,-0.347288817167
1508712017891891727,data,1,4,0,197.504150391,-457.786468506,-0.317660927773,-0.328675359488
1508712017904138617,data,1,4,0,197.504394531,-457.784301758,-0.306547254324,-0.317342847586
1508712017910757252,data,1,4,0,197.504623413,-457.782897949,-0.299755096436,-0.310461640358
1508712017923349824,data,1,4,0,197.504806519,-457.782012939,-0.295571029186,-0.306315779686
1508712017930334610,data,1,4,0,197.504943848,-457.781433105,-0.293021261692,-0.30379229784
1508712017944081053,data,1,4,0,197.505050659,-457.781066895,-0.291467577219,-0.302256405354
1508712017953173316,data,1,4,0,197.505126953,-457.780822754,-0.290454357862,-0.30138579011
1508712017962344330,data,1,4,0,197.505172729,-457.780700684,-0.289736002684,-0.300953239202
1508712017972934374,data,1,4,0,197.505218506,-457.780578613,-0.289298325777,-0.300690174103
1508712017979980150,data,1,4,0,197.505249023,-457.780548096,-0.288942992687,-0.300615370274
1508712017991934120,data,1,4,0,197.505264282,-457.780487061,-0.288726508617,-0.300570011139
1508712018011660646,data,1,4,0,197.260391235,-457.780914307,-0.330022275448,-0.341211169958
1508712018020720617,data,1,4,0,197.110870361,-457.781463623,-0.354178160429,-0.36598354578
1508712018032898027,data,1,4,0,197.019561768,-457.781951904,-0.368195474148,-0.381164997816
1508712018033688091,data,1,4,0,196.963821411,-457.782348633,-0.37636089325,-0.390417307615
1508712018040424643,data,1,4,0,196.929794312,-457.782653809,-0.381091535091,-0.39607027173
1508712018055684441,data,1,4,0,196.9090271,-457.782897949,-0.383833914995,-0.399514943361
1508712018065106656,data,1,4,0,196.896347046,-457.783050537,-0.385452926159,-0.40158161521
1508712018071801750,data,1,4,0,196.888595581,-457.783172607,-0.386503756046,-0.402729034424
1508712018081553241,data,1,4,0,196.883880615,-457.783233643,-0.387112140656,-0.403428018093
1508712018089690230,data,1,4,0,196.881134033,-457.78314209,-0.373720258474,-0.389210551977
1508712018100296837,data,1,4,0,196.879562378,-457.782958984,-0.365545451641,-0.380544275045
1508712018112990661,data,1,4,0,196.878646851,-457.782806396,-0.360767185688,-0.375058531761
1508712018125672297,data,1,4,0,196.878128052,-457.782684326,-0.357850670815,-0.371715188026
1508712018135206233,data,1,4,0,196.877838135,-457.782562256,-0.356070667505,-0.369677692652
1508712018151439273,data,1,4,0,196.877655029,-457.782501221,-0.355278670788,-0.368151843548
1508712018161755147,data,1,4,0,196.877563477,-457.782440186,-0.354795157909,-0.367222040892
1508712018167301579,data,1,4,0,196.877502441,-457.78237915,-0.354500025511,-0.366655498743
1508712018185453917,data,1,4,0,196.877471924,-457.782348633,-0.354588866234,-0.366049438715
1508712018193518093,data,1,4,0,196.877441406,-457.782318115,-0.355185180902,-0.365151256323
1508712018196556937,data,1,4,0,196.877120972,-457.782592773,-0.383644610643,-0.393302232027
1508712018206275147,data,1,4,0,196.876724243,-457.782958984,-0.401207447052,-0.410249829292
1508712018216622583,data,1,4,0,196.876373291,-457.783294678,-0.411911845207,-0.420579254627
1508712018237567617,data,1,4,0,196.876083374,-457.783569336,-0.418555736542,-0.426756471395
1508712018237717983,data,1,4,0,196.875854492,-457.783782959,-0.42260453105,-0.430520832539
1508712018245508874,data,1,4,0,196.875686646,-457.783935547,-0.425071656704,-0.432814657688
1508712018252492409,data,1,4,0,196.875564575,-457.784057617,-0.426646918058,-0.434141486883
1508712018263105267,data,1,4,0,196.875488281,-457.784118652,-0.427606701851,-0.434949845076
1508712018273614320,data,1,4,0,196.875427246,-457.784179688,-0.428242892027,-0.4353916049
1508712018279735031,data,1,4,0,196.875396729,-457.784210205,-0.428630501032,-0.435660690069
1508712018288720053,data,1,4,0,196.875717163,-457.783874512,-0.395144850016,-0.401392638683
1508712018301835289,data,1,4,0,196.876159668,-457.783416748,-0.374733954668,-0.380504876375
1508712018309293623,data,1,4,0,196.876556396,-457.782989502,-0.362511754036,-0.367558628321
1508712018320983214,data,1,4,0,196.876876831,-457.782653809,-0.355363637209,-0.359370619059
1508712018334735125,data,1,4,0,196.877120972,-457.78237915,-0.351007610559,-0.354380786419
1508712018351707082,data,1,4,0,196.877304077,-457.782196045,-0.348731637001,-0.350963324308
1508712018360915961,data,1,4,0,196.877426147,-457.782043457,-0.347344994545,-0.348880946636
1508712018361105495,data,1,4,0,196.877502441,-457.781951904,-0.347034841776,-0.347076147795
1508712018371446265,data,1,4,0,196.877548218,-457.781860352,-0.346846103668,-0.345976412296
1508712018378829181,data,1,4,0,196.877578735,-457.781799316,-0.347145527601,-0.344888031483
1508712018398710189,data,1,4,0,196.877593994,-457.781768799,-0.347328156233,-0.344224840403
1508712018413827276,data,1,4,0,196.876937866,-457.78237915,-0.409375965595,-0.403989166021
1508712018421996766,data,1,4,0,196.876113892,-457.78314209,-0.447659850121,-0.439945042133
1508712018422911414,data,1,4,0,196.875350952,-457.783843994,-0.470993578434,-0.461859881878
1508712018452579851,data,1,4,0,196.874725342,-457.784454346,-0.485577881336,-0.474843144417
1508712018453886901,data,1,4,0,196.874237061,-457.784881592,-0.494860678911,-0.482348650694
1508712018454487222,data,1,4,0,196.87387085,-457.785186768,-0.500517249107,-0.486922025681
1508712018464916326,data,1,4,0,196.873626709,-457.785430908,-0.503963947296,-0.489708542824
1508712018471658140,data,1,4,0,196.873428345,-457.785583496,-0.506490051746,-0.49096596241
1508712018482014327,data,1,4,0,196.873306274,-457.785675049,-0.508029103279,-0.491731792688
1508712018489321044,data,1,4,0,196.873214722,-457.785736084,-0.509575843811,-0.491565555334
1508712018501780020,data,1,4,0,196.873077393,-457.785827637,-0.461244732141,-0.444180876017
1508712018512838353,data,1,4,0,196.873382568,-457.785522461,-0.432166963816,-0.414890110493
1508712018519949390,data,1,4,0,196.874542236,-457.784332275,-0.414897143841,-0.396588176489
1508712018535293772,data,1,4,0,196.875366211,-457.783538818,-0.40437734127,-0.385439068079
1508712018549014381,data,1,4,0,196.875686646,-457.783172607,-0.398225039244,-0.378367632627
1508712018552516878,data,1,4,0,196.875915527,-457.782928467,-0.394475370646,-0.374057799578
1508712018561540963,data,1,4,0,196.876083374,-457.782745361,-0.392346978188,-0.371265590191
1508712018571256359,data,1,4,0,196.876205444,-457.782623291,-0.391050189734,-0.36956423521
1508712018593598339,data,1,4,0,196.876281738,-457.782531738,-0.390310198069,-0.368474513292
1508712018602537423,data,1,4,0,196.876342773,-457.782440186,-0.389808148146,-0.367864996195
1508712018606518729,data,1,4,0,196.876373291,-457.782409668,-0.389502346516,-0.36749368906
1508712018608632509,data,1,4,0,196.876068115,-457.782684326,-0.41986978054,-0.396333217621
