%time,field.layout.data_offset,field.data0,field.data1,field.data2,field.data3,field.data4,field.data5,field.data6,field.data7,field.data8,field.data9,field.data10,field.data11
1508712072121971128,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,82.5400009155,0.715077757835,105.0,18.0,832.0
1508712072144840303,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,82.5400009155,0.715077757835,105.0,18.0,824.0
1508712072161417827,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,82.5400009155,0.715077757835,105.0,18.0,792.0
1508712072183992414,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,72.0,8.0,82.5400009155,0.715077757835,105.0,18.0,504.0
1508712072197525781,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,82.9499969482,0.776811122894,105.0,18.0,832.0
1508712072212015828,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,82.9499969482,0.776811122894,105.0,18.0,824.0
1508712072230552755,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,82.9499969482,0.776811122894,105.0,18.0,824.0
1508712072245961357,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,82.9499969482,0.776811122894,105.0,18.0,832.0
1508712072269105639,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,82.9499969482,0.776811122894,105.0,18.0,536.0
1508712072285621809,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,82.4499969482,0.869411110878,105.0,18.0,832.0
1508712072303359089,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,82.4499969482,0.869411110878,105.0,18.0,832.0
1508712072316939540,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,82.4499969482,0.869411110878,105.0,18.0,824.0
1508712072334117541,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,82.4499969482,0.869411110878,105.0,18.0,824.0
1508712072348684516,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,82.4499969482,0.869411110878,105.0,18.0,832.0
1508712072371792028,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,72.0,8.0,82.4499969482,0.869411110878,105.0,18.0,480.0
1508712072391572409,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,83.8799972534,0.673922240734,105.0,18.0,832.0
1508712072405470104,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,0.0,8.0,83.8799972534,0.673922240734,105.0,18.0,824.0
1508712072422154661,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,18.0,8.0,83.8799972534,0.673922240734,105.0,18.0,832.0
1508712072437997592,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,36.0,8.0,83.8799972534,0.673922240734,105.0,18.0,824.0
1508712072462937264,0,42.4439964294,-76.4827651978,23.0,20.0,14.0,54.0,8.0,83.8799972534,0.673922240734,105.0,18.0,552.0
1508712072481294657,0,42.4439964294,-76.4827575684,23.0,20.0,15.0,0.0,8.0,85.9199981689,0.833400011063,105.0,18.0,832.0
1508712072505998962,0,42.4439964294,-76.4827575684,23.0,20.0,15.0,0.0,8.0,85.9199981689,0.833400011063,105.0,18.0,824.0
1508712072516205251,0,42.4439964294,-76.4827575684,23.0,20.0,15.0,18.0,8.0,85.9199981689,0.833400011063,105.0,18.0,832.0
1508712072532613710,0,42.4439964294,-76.4827575684,23.0,20.0,15.0,36.0,8.0,85.9199981689,0.833400011063,105.0,18.0,824.0
